,Date,Low,High,Close,Open
800,2014-09-12,77.1,78.3,77.48,78.02
799,2013-05-23,24.77,25.53,25.06,24.8
798,2016-08-16,122.78,123.92,123.3,123.5
797,2016-10-21,129.7,132.13,132.07,129.78
796,2013-12-09,47.74,48.97,48.84,48.09
795,2016-02-05,103.18,109.58,104.07,109.51
794,2017-03-08,137.05,137.99,137.72,137.15
793,2018-01-23,185.55,189.55,189.35,186.05
792,2018-06-25,193.11,200.0,196.35,200.0
791,2015-02-17,75.08,76.91,75.6,75.3
790,2015-01-26,77.29,78.47,77.495,77.98
789,2015-01-23,77.04,78.19,77.83,77.65
788,2018-05-04,173.06,176.98,176.61,173.08
787,2016-04-11,108.77,110.91,108.99,110.7
786,2017-06-05,153.41,154.71,153.63,153.64
785,2018-01-26,186.81,190.0,190.0,187.75
784,2016-08-03,122.31,123.92,122.51,123.09
783,2016-07-15,116.58,118.28,116.86,117.74
782,2017-06-29,148.92,152.5,151.04,152.28
781,2014-07-16,67.07,67.94,67.66,67.54
780,2013-01-24,30.81,31.49,31.08,31.27
779,2017-06-19,151.71,153.57,152.87,151.71
778,2017-10-02,168.75,171.87,169.47,171.39
777,2014-11-20,72.51,73.99,73.6,72.8
776,2013-01-08,28.86,29.6,29.0607,29.51
775,2013-07-26,33.56,34.73,34.01,33.77
774,2015-05-18,80.23,81.38,80.88,80.33
773,2016-01-19,93.92,97.42,95.26,96.53
772,2013-01-02,27.42,28.18,28.0,27.44
771,2013-01-23,30.8,31.5,30.82,31.1
770,2014-05-22,60.4,61.48,60.52,60.94
769,2012-06-27,31.9,32.9,32.23,32.46
768,2012-10-16,19.3,19.69,19.48,19.68
767,2014-10-17,73.75,76.0,75.95,74.23
766,2016-08-22,123.11,124.83,124.15,123.33
765,2016-08-10,124.54,125.48,124.88,125.07
764,2015-03-09,78.63,79.91,79.44,79.68
763,2013-07-24,26.05,26.53,26.51,26.32
762,2015-03-30,82.41,84.34,83.195,83.81
761,2013-12-23,55.45,58.32,57.77,55.5
760,2016-03-31,113.7682,115.01,114.1,114.7
759,2016-04-05,111.9,113.32,112.22,112.11
758,2014-03-20,66.82,68.23,66.97,68.01
757,2012-09-25,20.22,21.21,20.28,21.2
756,2017-06-07,152.34,153.75,153.12,153.27
755,2015-04-08,81.84,83.1,82.275,82.63
754,2012-10-19,18.8,19.06,19.0,19.0
753,2012-10-23,19.1,19.8,19.5,19.25
752,2014-10-13,72.52,74.78,72.99,73.23
751,2012-10-10,19.45,19.94,19.64,19.93
750,2014-10-09,75.85,77.7601,75.91,77.28
749,2013-10-29,49.25,50.79,49.395,50.73
748,2015-01-14,76.0291,77.2,76.28,76.42
747,2014-04-14,57.78,60.45,58.89,60.09
746,2017-09-08,170.8,173.49,170.95,173.09
745,2013-02-04,28.01,29.2,28.109,29.06
744,2015-05-07,77.56,78.94,78.425,78.0
743,2017-02-23,134.33,136.12,135.36,135.89
742,2013-10-08,47.08,50.6,47.14,50.6
741,2012-10-25,22.47,23.31,22.56,23.29
740,2017-09-15,170.26,172.34,171.64,170.88
739,2015-07-23,94.81,97.45,95.44,96.96
738,2013-08-30,41.06,42.26,41.294,42.025
737,2013-08-05,38.25,39.32,39.189,38.43
736,2015-12-15,104.28,105.8,104.55,105.3
735,2017-03-31,141.89,142.63,142.05,142.31
734,2015-02-02,73.75,76.14,74.99,76.11
733,2018-06-20,198.805,203.55,202.0,199.1
732,2015-09-09,90.17,91.98,90.44,90.78
731,2012-09-27,20.16,21.0,20.32,20.99
730,2014-06-03,62.32,63.42,62.87,62.62
729,2018-06-01,192.07,194.5492,193.99,193.065
728,2015-10-28,102.92,104.48,104.2,103.9
727,2016-04-27,106.31,108.94,108.89,107.94
726,2016-03-30,114.355,116.99,114.7,116.73
725,2012-11-05,20.92,21.48,21.25,21.1
724,2015-11-02,101.18,103.47,103.31,102.46
723,2012-08-21,19.09,19.98,19.159,19.58
722,2014-06-12,64.06,66.47,64.2901,65.85
721,2016-06-28,110.55,112.75,112.7,110.63
720,2013-03-26,25.03,25.48,25.205,25.08
719,2016-03-28,112.95,114.5889,113.69,113.32
718,2014-09-09,76.2,78.17,76.67,77.59
717,2018-03-26,149.02,161.1,160.06,160.82
716,2016-12-01,114.0,118.45,115.1,118.38
715,2013-10-11,48.79,49.87,49.11,49.18
714,2014-12-15,76.56,78.58,76.99,78.46
713,2016-04-21,112.31,114.04,113.44,112.55
712,2014-09-10,76.51,77.95,77.43,76.52
711,2015-01-22,76.68,77.75,77.65,77.17
710,2018-02-05,180.61,190.61,181.26,186.93
709,2015-09-23,92.8,94.32,93.97,93.4
708,2016-11-22,120.9,122.98,121.47,122.4
707,2016-05-23,115.94,117.6,115.97,117.42
706,2016-05-27,119.01,119.85,119.38,119.56
705,2013-12-31,53.91,54.86,54.649,54.12
704,2016-11-17,116.01,117.79,117.79,116.81
703,2016-12-09,118.95,119.94,119.68,119.22
702,2017-05-17,144.42,148.67,144.85,148.0
701,2014-04-21,59.15,61.24,61.24,59.46
700,2014-03-21,66.1786,67.92,67.24,67.53
699,2017-03-30,141.85,142.95,142.41,142.4
698,2017-05-08,149.74,151.08,151.06,150.71
697,2012-07-24,28.1,29.45,28.45,28.82
696,2018-02-13,173.1,175.97,173.15,175.62
695,2013-11-22,45.96,47.27,46.23,47.04
694,2012-12-28,25.15,26.11,25.9112,25.48
693,2013-09-10,43.23,44.26,43.6,44.24
692,2015-02-05,75.21,75.98,75.615,75.71
691,2016-04-25,109.07,110.67,110.1,109.87
690,2018-01-02,177.55,181.58,181.42,177.68
689,2012-07-17,27.15,28.59,28.09,28.48
688,2015-09-03,87.73,89.82,88.15,89.76
687,2013-11-06,48.71,50.45,49.12,50.26
686,2016-05-16,117.35,119.61,118.67,119.38
685,2015-06-04,81.51,82.95,82.05,82.14
684,2018-03-28,150.8,155.88,153.03,151.65
683,2012-09-28,20.5,21.95,21.66,20.57
682,2015-12-22,104.81,105.6601,105.51,105.22
681,2018-05-17,182.22,184.06,183.76,182.68
680,2017-04-21,142.27,144.17,143.68,143.9
679,2015-06-18,81.57,83.19,82.905,81.64
678,2012-10-18,18.89,19.79,18.975,19.7
677,2016-07-13,116.68,118.4,116.78,118.39
676,2017-09-25,161.56,169.3,162.87,169.24
675,2016-07-22,119.31,121.01,121.0,119.9
674,2013-03-07,27.47,28.675,28.578,27.57
673,2018-03-19,170.06,177.17,172.56,177.01
672,2013-02-08,28.51,29.17,28.545,28.89
671,2016-10-25,132.22,133.5,132.29,133.5
670,2014-08-15,73.0,74.65,73.63,74.32
669,2014-02-18,66.07,67.5397,67.3,66.94
668,2017-07-27,167.5,175.49,170.44,174.7
667,2012-07-13,30.56,31.07,30.72,31.04
666,2014-12-30,79.1,80.59,79.22,79.85
665,2016-05-20,116.95,117.99,117.35,116.96
664,2017-02-01,130.68,133.49,133.23,132.25
663,2015-07-07,85.231,87.85,87.22,87.8
662,2016-10-10,129.2,130.7,130.24,129.68
661,2013-11-29,46.5,47.21,47.01,46.75
660,2015-04-22,83.65,84.74,84.63,84.32
659,2016-01-27,94.23,97.85,94.45,97.79
658,2013-03-20,25.78,26.69,25.86,26.68
657,2013-03-22,25.63,26.01,25.73,25.796
656,2014-08-11,73.06,73.91,73.44,73.46
655,2013-07-11,25.45,26.0,25.81,25.96
654,2014-12-18,76.51,78.4,78.4,76.89
653,2012-09-18,21.37,21.98,21.87,21.6
652,2018-02-08,171.4815,181.84,171.58,181.01
651,2016-07-26,120.75,122.07,121.22,122.0
650,2016-12-05,115.07,117.57,117.43,115.95
649,2014-08-05,72.18,73.59,72.69,73.2
648,2013-11-08,47.25,48.65,47.53,47.81
647,2016-09-07,129.95,131.98,131.05,130.04
646,2013-04-10,26.9,27.84,27.57,27.0099
645,2013-08-19,37.14,38.28,37.81,37.43
644,2016-02-09,96.82,102.4,99.54,97.14
643,2015-08-24,72.0,87.14,82.09,77.03
642,2017-12-08,178.7401,182.28,179.0,181.53
641,2016-10-11,128.23,130.64,128.88,130.23
640,2014-12-22,80.0,81.89,81.45,80.08
639,2013-03-18,25.78,26.79,26.49,26.37
638,2016-02-04,109.25,111.94,110.49,111.8
637,2014-06-16,63.75,64.88,64.19,64.16
636,2012-08-29,19.07,19.38,19.1,19.32
635,2016-10-18,128.01,129.39,128.57,128.68
634,2015-12-31,104.62,106.17,104.66,106.0
633,2012-08-27,19.1,19.53,19.15,19.49
632,2015-10-27,102.4,104.1,103.7,102.94
631,2015-06-23,84.76,87.97,87.88,84.96
630,2015-02-20,79.2,80.34,79.895,79.55
629,2018-05-30,185.25,188.0,187.67,186.54
628,2014-06-26,66.9,68.0,67.13,68.0
627,2016-11-08,121.54,124.61,124.22,122.03
626,2015-05-21,80.08,80.92,80.48,80.19
625,2013-02-14,28.01,28.63,28.5,28.02
624,2017-12-18,179.75,181.3,180.82,181.01
623,2014-01-09,56.65,58.96,57.22,58.65
622,2016-09-20,128.0307,129.17,128.64,128.65
621,2013-09-19,45.23,46.05,45.98,45.51
620,2012-11-07,20.37,20.95,20.47,20.85
619,2015-03-17,78.34,79.78,79.365,78.36
618,2016-10-06,128.08,129.06,128.74,128.43
617,2013-05-28,23.92,24.54,24.1,24.54
616,2012-09-21,22.6,23.24,22.86,22.97
615,2015-03-13,77.68,79.38,78.05,78.6
614,2012-12-17,26.32,27.0,26.75,26.77
613,2014-03-31,59.87,61.52,60.24,60.78
612,2018-07-26,173.75,180.13,176.26,174.89
611,2012-05-31,26.83,29.67,29.6,28.545
610,2013-05-13,26.531,27.325,26.82,26.6
609,2013-10-23,51.13,52.25,51.9,51.75
608,2017-08-22,167.15,169.87,169.64,168.28
607,2016-07-27,121.51,125.0,123.34,122.42
606,2017-04-18,140.61,141.91,140.96,141.27
605,2017-06-28,149.86,153.47,153.24,150.92
604,2016-12-14,118.85,121.69,120.21,120.0
603,2012-12-12,27.37,28.14,27.5801,28.0
602,2014-04-01,60.24,62.66,62.62,60.46
601,2013-06-21,24.05,24.7,24.53,24.59
600,2013-10-28,49.61,51.7,50.229,51.54
599,2018-02-06,177.74,185.77,185.31,178.57
598,2016-09-13,126.66,128.35,127.21,128.03
597,2014-10-31,74.45,75.7,74.99,74.93
596,2012-06-28,30.9,32.19,31.36,31.96
595,2017-05-01,151.42,152.57,152.46,151.74
594,2014-04-07,55.44,58.0,56.95,55.9
593,2017-09-13,172.06,173.17,173.05,173.01
592,2016-06-20,112.75,114.72,113.37,113.77
591,2014-08-22,73.57,74.73,74.57,74.34
590,2017-08-08,170.62,173.05,171.23,171.88
589,2013-06-12,23.58,24.26,23.77,24.16
588,2017-12-04,170.79,176.57,171.47,176.29
587,2013-01-10,30.28,31.45,31.3,30.6
586,2014-01-06,54.05,57.26,57.2,54.42
585,2017-11-27,181.99,183.73,183.03,182.56
584,2013-05-15,26.4,26.99,26.6,26.92
583,2013-03-19,26.21,26.9,26.55,26.53
582,2016-10-14,127.58,128.95,127.88,128.49
581,2015-04-02,81.44,82.56,81.555,82.25
580,2013-02-19,28.12,29.08,28.93,28.23
579,2015-04-13,81.92,83.94,83.01,81.93
578,2014-12-29,79.71,80.96,80.02,80.49
577,2015-06-08,80.13,82.0,80.67,81.82
576,2018-06-13,191.91,194.5,192.41,192.74
575,2013-02-15,28.09,28.75,28.32,28.52
574,2015-09-01,86.5,89.39,87.23,86.99
573,2013-09-23,46.29,47.55,47.19,47.28
572,2015-02-23,78.38,80.19,78.84,79.96
571,2016-11-28,119.82,121.69,120.41,120.12
570,2014-07-07,65.12,66.57,65.29,66.3
569,2016-09-16,128.2,129.18,129.07,128.2
568,2012-06-15,28.35,30.1,30.014,28.505
567,2017-04-20,142.69,144.25,143.8,142.95
566,2014-04-25,57.57,60.01,57.71,59.97
565,2016-08-09,124.53,126.09,125.06,125.34
564,2014-08-21,74.4149,75.19,74.57,74.92
563,2016-12-28,116.65,118.25,116.92,118.19
562,2012-05-23,31.36,32.5,32.0,31.37
561,2014-10-15,70.32,73.8,73.21,71.69
560,2013-01-14,30.62,32.21,30.9475,32.08
559,2016-08-26,123.91,125.19,124.96,124.05
558,2017-02-06,130.3,132.06,132.06,130.98
557,2017-08-28,166.33,167.7,167.24,166.91
556,2013-01-17,30.03,30.42,30.14,30.08
555,2012-05-21,33.0,36.66,34.03,36.53
554,2014-06-25,65.57,67.48,67.44,65.58
553,2016-01-22,95.49,98.07,97.94,96.41
552,2012-11-02,21.07,21.69,21.18,21.26
551,2012-11-21,23.05,24.53,24.32,23.22
550,2014-03-12,69.0,71.35,70.8799,69.86
549,2015-08-06,94.42,98.74,95.12,97.18
548,2014-06-23,64.22,65.66,65.37,64.32
547,2015-07-17,92.54,95.39,94.97,92.55
546,2013-07-25,32.75,34.88,34.359,33.545
545,2015-12-03,103.35,106.85,104.38,106.27
544,2012-10-12,19.48,19.8,19.5181,19.75
543,2014-10-21,77.15,78.74,78.69,77.56
542,2016-06-06,118.36,119.43,118.79,118.62
541,2015-05-11,77.93,79.03,78.01,78.48
540,2014-04-24,59.77,63.65,60.87,63.6
539,2018-04-24,158.19,166.1,159.69,165.43
538,2018-05-18,182.61,184.19,182.68,183.49
537,2017-06-06,152.48,154.52,152.81,153.41
536,2016-01-04,99.75,102.24,102.22,101.95
535,2013-04-19,25.33,25.96,25.73,25.62
534,2017-03-02,136.31,137.82,136.76,137.09
533,2018-05-01,170.23,174.02,173.86,172.0
532,2017-01-23,126.95,129.25,128.93,127.31
531,2012-06-19,30.7,32.18,31.911,31.535
530,2018-01-31,185.22,189.83,186.89,188.37
529,2016-01-11,95.39,98.6,97.51,97.91
528,2014-10-02,75.64,77.48,77.08,76.57
527,2013-09-04,41.44,42.17,41.78,42.01
526,2012-07-06,31.26,31.9,31.73,31.44
525,2013-06-20,23.65,24.745,23.9,24.28
524,2015-11-06,105.91,108.74,107.095,108.04
523,2018-04-02,154.111,159.2,155.39,157.81
522,2017-12-15,178.36,180.4934,180.18,179.02
521,2012-08-08,20.22,21.15,20.72,20.71
520,2016-09-23,127.3,128.6,127.96,127.56
519,2017-08-18,166.21,168.67,167.41,166.84
518,2013-10-04,49.57,51.16,51.04,49.77
517,2016-06-10,116.26,118.11,116.62,117.54
516,2017-04-07,140.24,141.55,140.78,141.2
515,2013-12-02,46.26,47.54,47.06,46.9
514,2018-03-05,175.89,181.1475,180.4,176.2
513,2013-09-18,44.395,45.47,45.23,44.84
512,2015-03-10,77.55,79.26,77.55,78.5
511,2016-05-31,118.121,120.1,118.81,119.46
510,2017-01-03,115.51,117.84,116.86,116.03
509,2017-08-30,167.63,170.18,169.92,168.17
508,2012-12-21,26.12,27.01,26.26,26.66
507,2015-11-20,106.62,107.87,107.32,106.84
506,2016-07-14,116.7,117.64,117.29,117.5
505,2017-09-05,169.55,172.3875,170.72,171.27
504,2013-09-16,42.43,44.94,42.51,44.85
503,2014-10-08,75.1,77.71,77.52,76.18
502,2012-08-30,19.06,19.45,19.0885,19.27
501,2014-11-07,75.02,75.855,75.6,75.39
500,2013-04-08,26.63,27.2,26.849,27.19
499,2016-03-04,107.93,110.05,108.39,110.05
498,2014-05-16,57.31,58.45,58.0199,58.31
497,2018-01-19,180.1702,182.37,181.29,180.85
496,2018-04-13,163.77,165.7036,164.52,164.58
495,2014-08-07,72.7,74.0,73.17,73.0
494,2013-09-24,48.16,49.66,48.45,48.505
493,2017-03-09,137.4,138.57,138.24,137.72
492,2016-01-29,108.84,112.84,112.21,108.99
491,2014-12-03,74.4,75.73,74.88,75.38
490,2012-12-19,26.95,28.22,27.41,27.83
489,2014-09-11,77.05,78.36,77.92,77.13
488,2015-10-19,96.92,98.57,98.47,97.18
487,2016-12-07,116.57,117.95,117.95,117.0
486,2014-09-03,75.6,77.48,75.83,77.14
485,2014-12-01,74.8,77.31,75.1,77.26
484,2013-09-09,43.7,44.79,44.04,44.36
483,2017-10-23,171.25,175.34,171.27,175.2
482,2018-04-19,165.2,168.33,168.1,166.2
481,2014-05-08,56.5,58.82,56.76,57.23
480,2014-02-14,66.72,67.58,67.09,67.5
479,2013-01-07,28.65,29.79,29.4213,28.69
478,2014-07-30,74.13,75.19,74.677,74.21
477,2015-05-28,80.0,81.0745,80.145,80.25
476,2018-03-12,184.22,186.1,184.76,185.23
475,2013-03-11,27.83,28.64,28.14,28.01
474,2016-05-17,117.2,119.01,117.35,118.82
473,2015-01-13,75.85,78.08,76.45,77.23
472,2013-06-28,24.42,24.98,24.88,24.68
471,2013-12-10,48.54,50.77,50.245,48.64
470,2018-05-31,187.48,192.72,191.78,187.87
469,2015-10-05,92.66,94.27,94.01,92.94
468,2015-12-17,106.13,107.75,106.22,107.49
467,2013-02-28,26.34,27.3,27.25,26.84
466,2015-11-18,105.39,107.88,107.77,105.8
465,2016-03-14,108.77,110.33,109.89,109.28
464,2013-03-27,24.72,26.28,26.09,25.0
463,2014-12-10,76.07,77.55,76.18,76.65
462,2012-07-20,28.72,29.47,28.76,29.0
461,2015-10-23,100.16,102.85,102.19,101.91
460,2015-12-09,103.55,106.44,104.6,106.18
459,2014-06-11,64.9,65.8,65.781,65.32
458,2013-06-18,24.08,24.69,24.21,24.09
457,2013-04-12,27.24,28.0,27.4,28.0
456,2015-07-21,97.1427,99.24,98.39,98.95
455,2013-02-22,26.82,27.63,27.13,27.62
454,2014-01-14,56.1,57.78,57.74,56.46
453,2013-04-18,25.15,26.82,25.69,26.82
452,2012-06-25,31.55,33.02,32.06,32.86
451,2014-07-01,67.39,68.44,68.06,67.58
450,2015-01-30,75.75,78.16,75.91,78.0
449,2017-05-16,149.03,150.21,149.78,150.11
448,2017-02-09,133.31,134.5,134.14,134.49
447,2017-01-19,127.45,128.35,127.55,128.23
446,2018-04-04,150.51,155.56,155.1,152.025
445,2017-10-18,175.75,176.74,176.03,176.65
444,2017-03-03,136.08,137.33,137.17,136.63
443,2013-08-22,38.34,38.75,38.55,38.37
442,2017-09-20,170.7,173.05,172.17,172.5
441,2015-07-31,93.95,96.33,94.01,94.95
440,2016-07-25,117.78,121.85,121.63,121.39
439,2016-09-21,128.39,130.005,129.94,129.13
438,2015-12-18,103.97,106.59,104.04,106.08
437,2014-09-18,76.52,77.33,77.0,76.77
436,2015-07-27,93.8301,96.61,94.17,96.58
435,2012-12-04,26.68,27.76,27.46,27.06
434,2017-08-17,166.85,169.86,166.91,169.34
433,2016-03-01,107.6,109.82,109.82,107.83
432,2017-03-14,138.52,139.46,139.32,139.46
431,2016-08-12,124.18,125.0,124.88,124.7
430,2017-06-08,153.1,154.73,154.71,154.08
429,2017-09-06,169.57,172.48,172.09,170.91
428,2012-12-27,25.52,26.8,26.05,26.55
427,2018-01-04,184.0996,186.21,184.33,184.9
426,2017-01-04,117.29,119.66,118.69,117.55
425,2017-01-31,129.5157,130.66,130.32,130.17
424,2014-10-14,72.05,74.18,73.59,74.0
423,2014-02-04,61.82,63.14,62.75,62.05
422,2015-11-16,100.47,104.17,104.04,103.32
421,2013-07-12,25.55,25.93,25.91,25.74
420,2014-04-11,57.31,60.31,58.53,57.6
419,2015-08-05,95.18,97.09,96.44,95.25
418,2013-12-26,57.37,58.38,57.73,58.32
417,2017-04-28,149.07,151.53,150.25,149.5
416,2013-11-01,49.72,52.09,49.75,50.85
415,2017-01-13,127.37,129.27,128.34,127.49
414,2016-03-21,111.03,112.37,111.85,111.66
413,2013-09-12,44.65,45.62,44.75,45.53
412,2014-11-18,73.9,74.8,74.34,74.45
411,2012-10-24,22.85,24.25,23.2299,24.13
410,2016-08-25,123.1,124.37,123.89,123.12
409,2014-04-17,58.72,60.58,58.94,59.3
408,2013-01-28,31.81,32.5063,32.469,31.88
407,2016-01-14,92.45,98.87,98.37,95.85
406,2016-02-18,103.03,106.0,103.47,105.8
405,2013-03-28,25.52,26.17,25.58,26.09
404,2017-08-29,165.0,168.43,168.05,165.25
403,2016-04-19,109.16,112.45,112.29,111.1
402,2016-09-15,127.67,129.1,128.35,127.98
401,2016-04-04,111.61,114.55,112.55,114.07
400,2015-05-22,80.25,81.31,80.54,80.35
399,2016-01-06,100.9,103.77,102.97,101.13
398,2015-07-10,86.77,88.22,87.95,87.35
397,2017-04-11,138.81,141.03,139.92,140.8
396,2012-09-05,18.18,18.75,18.58,18.27
395,2018-05-24,185.03,186.8,185.93,185.88
394,2018-04-30,171.71,175.72,172.0,173.79
393,2015-02-19,76.95,79.84,79.42,76.986
392,2013-08-12,38.1,38.5,38.22,38.2
391,2018-05-21,183.13,185.3,184.49,183.77
390,2017-01-11,124.06,126.12,126.09,124.35
389,2013-11-04,48.02,49.75,48.22,49.365
388,2014-09-25,77.13,78.94,77.22,78.6
387,2014-05-02,60.18,61.89,60.46,61.3
386,2013-01-16,29.53,30.35,29.85,30.21
385,2015-08-03,92.8,95.08,94.14,93.53
384,2012-12-31,26.11,26.99,26.6197,26.2
383,2016-04-18,109.2,110.81,110.45,109.74
382,2016-08-15,123.7,124.92,123.9,124.91
381,2015-05-05,77.22,78.8,77.56,78.55
380,2012-08-09,20.61,21.17,21.01,20.75
379,2015-12-07,104.66,106.83,105.61,106.48
378,2014-03-26,60.37,64.95,60.385,64.74
377,2016-11-04,119.25,121.93,120.75,119.59
376,2018-06-22,199.31,202.24,201.74,201.16
375,2014-03-28,59.335,61.95,60.01,61.34
374,2015-12-21,103.6,105.15,104.77,104.91
373,2018-02-07,179.95,185.0817,180.18,184.15
372,2014-10-27,79.76,80.8,80.28,80.74
371,2017-11-15,176.4,178.57,177.95,176.66
370,2013-09-25,48.46,49.54,49.46,49.23
369,2017-11-24,180.29,183.15,182.78,180.4
368,2013-06-04,23.32,23.93,23.52,23.89
367,2017-08-25,166.18,168.38,166.32,167.86
366,2012-06-04,26.44,27.65,26.9,27.2
365,2017-07-05,148.13,150.85,150.34,149.0
364,2012-09-14,20.9,22.08,22.0,21.13
363,2018-07-24,212.6,216.2,214.67,215.11
362,2015-04-29,79.52,81.39,80.465,80.01
361,2015-03-20,83.07,84.6,83.8,83.39
360,2014-05-28,62.62,64.14,63.51,63.39
359,2012-12-11,27.66,28.24,27.98,28.07
358,2017-08-16,169.24,171.38,170.0,171.25
357,2012-06-12,26.96,27.77,27.4,27.48
356,2014-07-25,74.662,75.67,75.19,74.99
355,2013-05-07,26.85,27.85,26.889,27.55
354,2013-11-27,45.53,46.67,46.49,45.97
353,2015-07-06,86.39,88.1846,87.55,86.49
352,2012-11-01,21.01,21.44,21.21,21.08
351,2017-11-21,178.99,181.89,181.86,179.15
350,2015-07-22,95.92,97.58,97.04,96.74
349,2017-02-21,132.9,133.91,133.72,133.5
348,2014-06-09,61.79,63.34,62.88,62.4
347,2014-12-23,80.4,82.17,80.61,82.02
346,2018-06-19,193.79,197.96,197.49,196.2352
345,2013-06-11,24.0,24.35,24.03,24.03
344,2014-05-23,60.15,61.45,61.351,60.41
343,2015-11-05,107.95,110.65,108.76,108.8
342,2016-12-30,114.7739,116.83,115.05,116.595
341,2017-11-20,178.1,179.5,178.74,178.87
340,2017-05-25,149.95,152.59,151.96,150.3
339,2015-07-14,89.65,90.8,89.68,90.46
338,2017-02-03,130.76,132.85,130.98,131.24
337,2015-10-20,96.56,99.59,97.0,98.73
336,2015-05-12,76.79,77.89,77.46,77.87
335,2012-11-06,20.99,21.37,21.1712,21.24
334,2014-11-26,75.51,77.78,77.62,75.53
333,2012-12-26,26.375,27.18,26.51,27.03
332,2013-06-06,22.67,23.09,22.97,22.99
331,2014-09-17,75.57,77.25,76.43,75.96
330,2018-07-19,207.76,209.99,208.09,208.77
329,2018-03-08,181.45,184.4,182.34,183.56
328,2017-11-16,178.5,179.83,179.59,178.76
327,2015-03-27,82.88,83.95,83.3,83.38
326,2018-04-12,163.1,167.45,163.87,166.98
325,2017-11-30,175.2,178.275,177.18,176.85
324,2014-03-18,68.3,69.6,69.19,68.76
323,2016-05-03,117.02,118.16,117.43,117.52
322,2015-02-10,74.5,75.34,75.19,74.85
321,2014-09-23,76.04,78.63,78.29,76.33
320,2014-08-08,72.56,73.43,73.06,73.4
319,2016-04-06,112.42,113.81,113.71,112.47
318,2013-08-21,38.145,38.85,38.32,38.38
317,2015-04-24,81.48,82.94,81.53,82.77
316,2012-11-19,22.82,24.12,22.92,23.955
315,2014-08-29,74.01,74.82,74.82,74.3
314,2014-11-21,73.5,74.5,73.75,74.5
313,2015-07-30,91.8,95.81,95.21,94.91
312,2016-03-08,104.4,107.37,105.93,104.78
311,2015-02-12,75.89,76.87,76.23,76.86
310,2014-05-27,61.57,63.51,63.48,61.62
309,2013-08-01,36.92,38.29,37.489,37.3
308,2013-02-11,28.04,28.68,28.26,28.61
307,2018-02-01,187.89,195.32,193.09,188.22
306,2016-02-25,105.61,108.07,108.07,107.11
305,2013-05-16,25.9,26.55,26.13,26.48
304,2013-08-27,39.42,41.2,39.64,40.68
303,2018-07-05,194.03,198.65,198.45,194.74
302,2013-10-25,51.88,53.24,51.95,53.18
301,2012-07-12,30.6,31.4,30.81,30.7
300,2014-08-01,71.55,73.22,72.36,72.22
299,2016-01-05,101.665,103.7099,102.73,102.89
298,2015-09-14,91.6,92.62,92.31,92.31
297,2012-09-11,18.85,19.581,19.43,18.92
296,2012-10-22,19.05,19.43,19.321,19.25
295,2018-07-09,202.1201,205.8,204.74,204.93
294,2013-10-17,50.95,52.22,52.21,51.12
293,2015-09-08,88.83,90.24,89.53,89.69
292,2013-04-15,26.36,27.48,26.52,27.16
291,2016-12-13,117.61,121.52,120.31,117.86
290,2016-06-03,117.86,118.98,118.47,118.975
289,2016-07-18,116.89,119.61,119.37,117.32
288,2014-05-15,57.52,59.38,57.919,59.26
287,2015-08-12,91.19,94.44,94.19,92.7
286,2012-10-09,19.97,20.55,20.227,20.39
285,2016-07-19,118.66,120.85,120.61,118.99
284,2015-04-27,81.63,82.93,81.91,81.87
283,2018-03-22,163.72,170.27,164.89,166.13
282,2015-06-02,79.56,81.35,80.445,79.76
281,2016-11-16,114.21,117.88,116.34,114.48
280,2013-04-16,26.4,27.11,26.92,26.81
279,2015-01-27,75.63,76.88,75.78,76.71
278,2015-01-20,74.82,76.31,76.24,75.72
277,2016-03-03,108.54,110.3,109.58,110.25
276,2016-11-29,120.4,122.1,120.87,120.57
275,2014-02-12,64.05,65.06,64.45,64.92
274,2014-02-03,60.7,63.77,61.48,63.03
273,2013-10-31,46.5,52.0,50.205,47.155
272,2017-11-03,176.71,179.86,178.92,179.29
271,2014-01-29,53.19,54.95,53.53,54.61
270,2012-11-29,26.16,27.52,27.32,26.5
269,2018-07-16,206.84,208.72,207.23,207.5
268,2015-05-15,80.18,81.52,80.42,81.41
267,2013-06-26,23.99,24.65,24.16,24.51
266,2015-12-11,101.91,104.34,102.12,104.15
265,2012-07-27,22.28,24.54,23.705,23.19
264,2014-08-27,74.46,75.49,74.63,75.27
263,2014-01-28,54.0,55.28,55.14,54.02
262,2013-05-14,26.82,27.28,27.07,26.8854
261,2013-10-10,47.83,49.68,49.05,47.865
260,2014-12-31,77.86,79.8,78.02,79.54
259,2012-06-26,32.5,33.44,33.1,32.69
258,2014-07-24,74.51,76.74,74.98,75.96
257,2016-12-21,118.48,119.2,119.04,118.92
256,2018-05-25,184.45,186.33,184.92,186.02
255,2017-06-14,149.05,152.4,150.25,151.26
254,2013-08-26,40.62,41.94,41.34,40.9
253,2016-05-13,119.68,120.64,119.81,120.38
252,2012-10-05,20.88,21.63,20.91,21.49
251,2015-07-20,95.36,98.6,97.91,95.85
250,2017-02-08,132.44,134.44,134.2,132.6
249,2013-11-15,48.71,49.48,49.01,49.11
248,2017-03-24,139.76,141.02,140.34,140.08
247,2014-07-11,64.79,66.59,66.34,65.28
246,2014-11-11,74.03,74.98,74.61,74.95
245,2016-10-26,130.935,132.26,131.04,131.64
244,2014-03-14,67.46,69.43,67.72,68.49
